
time (s) rate (m3/d) pressure (bar)
5620.00	10000	159.6518307
5640.00	10000	159.6510719
5660.00	10000	159.6503251
5680.00	10000	159.649599
5700.00	10000	159.6488428
5720.00	10000	159.6480879
5740.00	10000	159.6473333
5760.00	10000	159.6465792
5780.00	10000	159.6458587
5800.00	10000	159.6451157
5820.00	10000	159.6443651
5840.00	10000	159.6436144
5860.00	10000	159.6428643
5880.00	10000	159.6421261
5900.00	10000	159.6414085
5920.00	10000	159.6406608
5940.00	10000	159.6399142
5960.00	10000	159.6391678
5980.00	10000	159.6384334
6000.00	10000	159.6377194
6020.00	10000	159.6369753
6040.00	10000	159.6362322
6060.00	10000	159.6354894
6080.00	10000	159.6347585
6100.00	10000	159.634048
6120.00	10000	159.6333073
6140.00	10000	159.6325676
6160.00	10000	159.6318282
6180.00	10000	159.6311006
6200.00	10000	159.6303934
6220.00	10000	159.629656
6240.00	10000	159.6289197
6260.00	10000	159.6281835
6280.00	10000	159.6274806
6300.00	10000	159.626755
6320.00	10000	159.6260216
6340.00	10000	159.6252881
6360.00	10000	159.6245663
6380.00	10000	159.6238649
6400.00	10000	159.6231332
6420.00	10000	159.6224026
6440.00	10000	159.621672
6460.00	10000	159.6209847
6480.00	10000	159.6202547
6500.00	10000	159.6195268
6520.00	10000	159.6187988
6540.00	10000	159.6180825
6560.00	10000	159.6173865
6580.00	10000	159.6166602
6600.00	10000	159.6159349
6620.00	10000	159.615221
6640.00	10000	159.6145274
6660.00	10000	159.6138035
6680.00	10000	159.6130805
6700.00	10000	159.6123575
6720.00	10000	159.6116778
6740.00	10000	159.6109553
6760.00	10000	159.6102349
6780.00	10000	159.6095143
6800.00	10000	159.6088369
6820.00	10000	159.6081166
6840.00	10000	159.6073985
6860.00	10000	159.6066801
6880.00	10000	159.6060049
6900.00	10000	159.6052869
6920.00	10000	159.6045709
6940.00	10000	159.6038547
6960.00	10000	159.6031816
6980.00	10000	159.6024657
7000.00	10000	159.6017519
7020.00	10000	159.6010378
7040.00	10000	159.6003669
7060.00	10000	159.5996531
7080.00	10000	159.5989414
7100.00	10000	159.5982408
7120.00	10000	159.5975603
7140.00	10000	159.5968494
7160.00	10000	159.5961394
7180.00	10000	159.5954509
7200.00	10000	159.5947624
7220.00	10000	159.5940535
7240.00	10000	159.5933455
7260.00	10000	159.592659
7280.00	10000	159.5919724
7300.00	10000	159.5912656
7320.00	10000	159.5905595
7340.00	10000	159.5898965
7360.00	10000	159.5891903
7380.00	10000	159.5884864
7400.00	10000	159.5878033
7420.00	10000	159.5871206
7440.00	10000	159.5864171
7460.00	10000	159.5857148
7480.00	10000	159.5850336
7500.00	10000	159.5843527
7520.00	10000	159.5836512
7540.00	10000	159.5829507
7560.00	10000	159.5822929
7580.00	10000	159.5815923
7600.00	10000	159.5808936
7620.00	10000	159.580216
7640.00	10000	159.5795384
7660.00	10000	159.5788405
7680.00	10000	159.5781433
7700.00	10000	159.577489
7720.00	10000	159.5767915
7740.00	10000	159.5760963
7760.00	10000	159.575422
7780.00	10000	159.5747478
7800.00	10000	159.574053
7820.00	10000	159.5733592
7840.00	10000	159.5727081
7860.00	10000	159.572014
7880.00	10000	159.5713219
7900.00	10000	159.5706723
7920.00	10000	159.5699797
7940.00	10000	159.5692891
7960.00	10000	159.5686195
7980.00	10000	159.5679499
8000.00	10000	159.5672599
8020.00	10000	159.5665713
8040.00	10000	159.5659256
8060.00	10000	159.5652369
8080.00	10000	159.5645503
8100.00	10000	159.563906
8120.00	10000	159.5632187
8140.00	10000	159.5625334
8160.00	10000	159.561869
8180.00	10000	159.5612046
8200.00	10000	159.5605196
8220.00	10000	159.5598353
8240.00	10000	159.5591939
8260.00	10000	159.5585093
8280.00	10000	159.5578267
8300.00	10000	159.5571866
8320.00	10000	159.5565034
8340.00	10000	159.5558222
8360.00	10000	159.5551827
8380.00	10000	159.5545006
8400.00	10000	159.5538206
8420.00	10000	159.5531709
8440.00	10000	159.5525018
8460.00	10000	159.5518222
8480.00	10000	159.5511642
8500.00	10000	159.5505065
8520.00	10000	159.5498283
8540.00	10000	159.5491716
8560.00	10000	159.5485147
8580.00	10000	159.5478377
8600.00	10000	159.5471616
8620.00	10000	159.5465276
8640.00	10000	159.5458506
8660.00	10000	159.5451755
8680.00	10000	159.5445433
8700.00	10000	159.5438682
8720.00	10000	159.5431945
8740.00	10000	159.5425634
8760.00	10000	159.541889
8780.00	10000	159.5412166
8800.00	10000	159.5405865
8820.00	10000	159.5399134
8840.00	10000	159.5392423
8860.00	10000	159.5386136
8880.00	10000	159.5379419
8900.00	10000	159.5372721
8920.00	10000	159.5366447
8940.00	10000	159.5359743
8960.00	10000	159.5353058
8980.00	10000	159.5346798
9000.00	10000	159.5340107
9020.00	10000	159.5333435
9040.00	10000	159.5327188
9060.00	10000	159.532051
9080.00	10000	159.5313851
9100.00	10000	159.5307617
9120.00	10000	159.5300951
9140.00	10000	159.5294305
9160.00	10000	159.5288084
9180.00	10000	159.5281431
9200.00	10000	159.5274798
9220.00	10000	159.5268589
9240.00	10000	159.5261949
9260.00	10000	159.5255328
9280.00	10000	159.5249132
9300.00	10000	159.5242504
9320.00	10000	159.5235896
9340.00	10000	159.5229712
9360.00	10000	159.5223097
9380.00	10000	159.5216602
9400.00	10000	159.521033
9420.00	10000	159.5203727
9440.00	10000	159.5197459
9460.00	10000	159.5190983
9480.00	10000	159.5184401
9500.00	10000	159.5178141
9520.00	10000	159.5171677
9540.00	10000	159.5165107
9560.00	10000	159.5158859
9580.00	10000	159.5152406
9600.00	10000	159.5145848
9620.00	10000	159.5139726
9640.00	10000	159.513317
9660.00	10000	159.5126632
9680.00	10000	159.5120519
9700.00	10000	159.5113974
9720.00	10000	159.5107548
9740.00	10000	159.5101346
9760.00	10000	159.5094812
9780.00	10000	159.5088613
9800.00	10000	159.5082206
9820.00	10000	159.5075693
9840.00	10000	159.5069616
9860.00	10000	159.5063104
9880.00	10000	159.5056611
9900.00	10000	159.5050541
9920.00	10000	159.504404
9940.00	10000	159.5037659
9960.00	10000	159.50315
9980.00	10000	159.5025011
10000.00	10000	159.5018855
10020.00	10000	159.5012492
10040.00	10000	159.5006022
10060.00	10000	159.4999988
10080.00	10000	159.499352
10100.00	10000	159.4987171
10120.00	10000	159.4981044
10140.00	10000	159.4974586
10160.00	10000	159.4968462
10180.00	10000	159.496213
10200.00	10000	159.4955693
10220.00	10000	159.494969
10240.00	10000	159.4943253
10260.00	10000	159.4936935
10280.00	10000	159.4930839
10300.00	10000	159.4924413
10320.00	10000	159.491832
10340.00	10000	159.4912019
10360.00	10000	159.4905612
10380.00	10000	159.489964
10400.00	10000	159.4893234
10420.00	10000	159.4886947
10440.00	10000	159.4880882
10460.00	10000	159.4874486
10480.00	10000	159.4868424
10500.00	10000	159.4862154
10520.00	10000	159.4855878
10540.00	10000	159.4849836
10560.00	10000	159.4843461
10580.00	10000	159.4837418
10600.00	10000	159.4831168
10620.00	10000	159.4824811
10640.00	10000	159.481889
10660.00	10000	159.4812533
10680.00	10000	159.480651
10700.00	10000	159.4800279
10720.00	10000	159.4793941
10740.00	10000	159.4788038
10760.00	10000	159.4781701
10780.00	10000	159.4775483
10800.00	10000	159.4769486
10820.00	10000	159.4763159
10840.00	10000	159.4757279
10860.00	10000	159.4750961
10880.00	10000	159.4744762
10900.00	10000	159.4738785
10920.00	10000	159.4732477
10940.00	10000	159.4726616
10960.00	10000	159.4720317
10980.00	10000	159.4714137
11000.00	10000	159.4708178
11020.00	10000	159.4701889
11040.00	10000	159.4696046
11060.00	10000	159.4689766
11080.00	10000	159.4683605
11100.00	10000	159.4677665
11120.00	10000	159.4671394
11140.00	10000	159.466557
11160.00	10000	159.4659308
11180.00	10000	159.4653379
11200.00	10000	159.4647242
11220.00	10000	159.4641099
11240.00	10000	159.4635189
11260.00	10000	159.4628945
11280.00	10000	159.4623034
11300.00	10000	159.4616915
11320.00	10000	159.461079
11340.00	10000	159.4604898
11360.00	10000	159.4598673
11380.00	10000	159.459278
11400.00	10000	159.4586679
11420.00	10000	159.4580571
11440.00	10000	159.4574698
11460.00	10000	159.4568491
11480.00	10000	159.456273
11500.00	10000	159.4556531
11520.00	10000	159.4550665
11540.00	10000	159.454459
11560.00	10000	159.4538509
11580.00	10000	159.4532662
11600.00	10000	159.452648
11620.00	10000	159.4520745
11640.00	10000	159.4514571
11660.00	10000	159.4508731
11680.00	10000	159.4502681
11700.00	10000	159.4496625
11720.00	10000	159.4490803
11740.00	10000	159.4484647
11760.00	10000	159.4478823
11780.00	10000	159.4472791
11800.00	10000	159.4466853
11820.00	10000	159.4460948
11840.00	10000	159.445491
11860.00	10000	159.4449117
11880.00	10000	159.4442987
11900.00	10000	159.4437189
11920.00	10000	159.4431182
11940.00	10000	159.4425383
11960.00	10000	159.4419388
11980.00	10000	159.4413383
12000.00	10000	159.4407612
12020.00	10000	159.4401505
12040.00	10000	159.4395846
12060.00	10000	159.4389748
12080.00	10000	159.4383982
12100.00	10000	159.4378007
12120.00	10000	159.4372026
12140.00	10000	159.4366279
12160.00	10000	159.4360297
12180.00	10000	159.4354561
12200.00	10000	159.4348488
12220.00	10000	159.4342746
12240.00	10000	159.4336796
12260.00	10000	159.4331054
12280.00	10000	159.4325115
12300.00	10000	159.4319166
12320.00	10000	159.4313451
12340.00	10000	159.4307501
