Time (s)	 Pressure (bar)	 Rate (m3/D)
28925.0	176.7360641000027	5000.000000
28930.0	176.7360640999950	5000.000000
28935.0	176.7360641000000	5000.000000
28940.0	176.7360641000699	5000.000000
28945.0	176.7346851001399	5000.000000
28950.0	176.7346850999438	5000.000000
28955.0	176.7346851000201	5000.000000
28960.0	176.7346851000054	5000.000000
28965.0	176.7346850999989	5000.000000
28970.0	176.7346851000002	5000.000000
28975.0	176.7346851000000	5000.000000
28980.0	176.7346851000000	5000.000000
28985.0	176.7346851000000	5000.000000
28990.0	176.7346851000000	5000.000000
28995.0	176.7346851000000	5000.000000
29000.0	176.7346851000000	5000.000000
29005.0	176.7346851000000	5000.000000
29010.0	176.7346851000000	5000.000000
29015.0	176.7346851000000	5000.000000
29020.0	176.7346851000000	5000.000000
29025.0	176.7346851000000	5000.000000
29030.0	176.7346851000000	5000.000000
29035.0	176.7346851000000	5000.000000
29040.0	176.7346851000000	5000.000000
29045.0	176.7346851000000	5000.000000
29050.0	176.7346851000000	5000.000000
29055.0	176.7346851000000	5000.000000
29060.0	176.7346851000000	5000.000000
29065.0	176.7346851000000	5000.000000
29070.0	176.7346851000000	5000.000000
29075.0	176.7346851000000	5000.000000
29080.0	176.7346851000000	5000.000000
29085.0	176.7346851000000	5000.000000
29090.0	176.7346851000000	5000.000000
29095.0	176.7346851000000	5000.000000
29100.0	176.7346851000000	5000.000000
29105.0	176.7346851000000	5000.000000
29110.0	176.7346851000000	5000.000000
29115.0	176.7346851000000	5000.000000
29120.0	176.7346851000000	5000.000000
29125.0	176.7346851000000	5000.000000
29130.0	176.7346851000000	5000.000000
29135.0	176.7346851000000	5000.000000
29140.0	176.7346851000000	5000.000000
29145.0	176.7346851000000	5000.000000
29150.0	176.7346851000000	5000.000000
29155.0	176.7346851000000	5000.000000
29160.0	176.7346851000000	5000.000000
29165.0	176.7346851000000	5000.000000
29170.0	176.7346851000000	5000.000000
29175.0	176.7346851000001	5000.000000
29180.0	176.7346850999996	5000.000000
29185.0	176.7346850999986	5000.000000
29190.0	176.7346851000040	5000.000000
29195.0	176.7346850999900	5000.000000
29200.0	176.7346851000187	5000.000000
29205.0	176.7346851000000	5000.000000
29210.0	176.7333062000699	5000.000000
29215.0	176.7333061999625	5000.000000
29220.0	176.7333062000151	5000.000000
29225.0	176.7333061999946	5000.000000
29230.0	176.7333061999985	5000.000000
29235.0	176.7333062000003	5000.000000
29240.0	176.7333061999999	5000.000000
29245.0	176.7333062000000	5000.000000
29250.0	176.7333062000000	5000.000000
29255.0	176.7333062000000	5000.000000
29260.0	176.7333062000000	5000.000000
29265.0	176.7333062000000	5000.000000
29270.0	176.7333062000000	5000.000000
29275.0	176.7333062000000	5000.000000
29280.0	176.7333062000000	5000.000000
29285.0	176.7333062000000	5000.000000
29290.0	176.7333062000000	5000.000000
29295.0	176.7333062000000	5000.000000
29300.0	176.7333062000000	5000.000000
29305.0	176.7333062000000	5000.000000
29310.0	176.7333062000000	5000.000000
29315.0	176.7333062000000	5000.000000
29320.0	176.7333062000000	5000.000000
29325.0	176.7333062000000	5000.000000
29330.0	176.7333062000000	5000.000000
29335.0	176.7333062000000	5000.000000
29340.0	176.7333062000000	5000.000000
29345.0	176.7333062000000	5000.000000
29350.0	176.7333062000000	5000.000000
29355.0	176.7333062000000	5000.000000
29360.0	176.7333062000000	5000.000000
29365.0	176.7333062000000	5000.000000
29370.0	176.7333062000000	5000.000000
29375.0	176.7333062000000	5000.000000
29380.0	176.7333062000000	5000.000000
29385.0	176.7333062000000	5000.000000
29390.0	176.7333062000000	5000.000000
29395.0	176.7333062000000	5000.000000
29400.0	176.7333062000000	5000.000000
29405.0	176.7333062000000	5000.000000
29410.0	176.7333062000000	5000.000000
29415.0	176.7333062000000	5000.000000
29420.0	176.7333062000000	5000.000000
29425.0	176.7333062000000	5000.000000
29430.0	176.7333062000000	5000.000000
29435.0	176.7333062000000	5000.000000
29440.0	176.7333061999998	5000.000000
29445.0	176.7333062000011	5000.000000
29450.0	176.7333061999946	5000.000000
29455.0	176.7333061999799	5000.000000
29460.0	176.7333062000562	5000.000000
29465.0	176.7333061998601	5000.000000
29470.0	176.7319271999301	5000.000000
29475.0	176.7319272000000	5000.000000
29480.0	176.7319272000050	5000.000000
29485.0	176.7319271999973	5000.000000
29490.0	176.7319272000011	5000.000000
29495.0	176.7319271999996	5000.000000
29500.0	176.7319271999999	5000.000000
29505.0	176.7319272000000	5000.000000
29510.0	176.7319272000000	5000.000000
29515.0	176.7319272000000	5000.000000
29520.0	176.7319272000000	5000.000000
29525.0	176.7319272000000	5000.000000
29530.0	176.7319272000000	5000.000000
29535.0	176.7319272000000	5000.000000
29540.0	176.7319272000000	5000.000000
29545.0	176.7319272000000	5000.000000
29550.0	176.7319272000000	5000.000000
29555.0	176.7319272000000	5000.000000
29560.0	176.7319272000000	5000.000000
29565.0	176.7319272000000	5000.000000
29570.0	176.7319272000000	5000.000000
29575.0	176.7319272000000	5000.000000
29580.0	176.7319272000000	5000.000000
29585.0	176.7319272000000	5000.000000
29590.0	176.7319272000000	5000.000000
29595.0	176.7319272000000	5000.000000
29600.0	176.7319272000000	5000.000000
29605.0	176.7319272000000	5000.000000
29610.0	176.7319272000000	5000.000000
29615.0	176.7319272000000	5000.000000
29620.0	176.7319272000000	5000.000000
29625.0	176.7319272000000	5000.000000
29630.0	176.7319272000000	5000.000000
29635.0	176.7319272000000	5000.000000
29640.0	176.7319272000000	5000.000000
29645.0	176.7319272000000	5000.000000
29650.0	176.7319272000000	5000.000000
29655.0	176.7319272000000	5000.000000
29660.0	176.7319272000000	5000.000000
29665.0	176.7319272000000	5000.000000
29670.0	176.7319272000000	5000.000000
29675.0	176.7319272000000	5000.000000
29680.0	176.7319272000000	5000.000000
29685.0	176.7319272000000	5000.000000
29690.0	176.7319272000000	5000.000000
29695.0	176.7319272000000	5000.000000
29700.0	176.7319272000000	5000.000000
29705.0	176.7319271999999	5000.000000
29710.0	176.7319272000007	5000.000000
29715.0	176.7319271999960	5000.000000
29720.0	176.7319272000201	5000.000000
29725.0	176.7319272000749	5000.000000
29730.0	176.7319271997902	5000.000000
29735.0	176.7305482998601	5000.000000
29740.0	176.7305483000187	5000.000000
29745.0	176.7305483000000	5000.000000
29750.0	176.7305482999987	5000.000000
29755.0	176.7305483000007	5000.000000
29760.0	176.7305482999997	5000.000000
29765.0	176.7305483000001	5000.000000
29770.0	176.7305483000000	5000.000000
29775.0	176.7305483000000	5000.000000
29780.0	176.7305483000000	5000.000000
29785.0	176.7305483000000	5000.000000
29790.0	176.7305483000000	5000.000000
29795.0	176.7305483000000	5000.000000
29800.0	176.7305483000000	5000.000000
29805.0	176.7305483000000	5000.000000
29810.0	176.7305483000000	5000.000000
29815.0	176.7305483000000	5000.000000
29820.0	176.7305483000000	5000.000000
29825.0	176.7305483000000	5000.000000
29830.0	176.7305483000000	5000.000000
29835.0	176.7305483000000	5000.000000
29840.0	176.7305483000000	5000.000000
29845.0	176.7305483000000	5000.000000
29850.0	176.7305483000000	5000.000000
29855.0	176.7305483000000	5000.000000
29860.0	176.7305483000000	5000.000000
29865.0	176.7305483000000	5000.000000
29870.0	176.7305483000000	5000.000000
29875.0	176.7305483000000	5000.000000
29880.0	176.7305483000000	5000.000000
29885.0	176.7305483000000	5000.000000
29890.0	176.7305483000000	5000.000000
29895.0	176.7305483000000	5000.000000
29900.0	176.7305483000000	5000.000000
29905.0	176.7305483000000	5000.000000
29910.0	176.7305483000000	5000.000000
29915.0	176.7305483000000	5000.000000
29920.0	176.7305483000000	5000.000000
29925.0	176.7305483000000	5000.000000
29930.0	176.7305483000000	5000.000000
29935.0	176.7305483000000	5000.000000
29940.0	176.7305483000000	5000.000000
29945.0	176.7305483000000	5000.000000
29950.0	176.7305483000000	5000.000000
29955.0	176.7305483000000	5000.000000
29960.0	176.7305483000000	5000.000000
29965.0	176.7305483000000	5000.000000
29970.0	176.7305483000000	5000.000000
29975.0	176.7305482999999	5000.000000
29980.0	176.7305483000007	5000.000000
29985.0	176.7305482999960	5000.000000
29990.0	176.7305483000201	5000.000000
29995.0	176.7305483000750	5000.000000
30000.0	176.7305482997902	5000.000000
30005.0	176.7291692998601	5000.000000
30010.0	176.7291693000187	5000.000000
30015.0	176.7291693000000	5000.000000
30020.0	176.7291692999987	5000.000000
30025.0	176.7291693000007	5000.000000
30030.0	176.7291692999997	5000.000000
30035.0	176.7291693000001	5000.000000
30040.0	176.7291693000000	5000.000000
30045.0	176.7291693000000	5000.000000
30050.0	176.7291693000000	5000.000000
30055.0	176.7291693000000	5000.000000
30060.0	176.7291693000000	5000.000000
30065.0	176.7291693000000	5000.000000
30070.0	176.7291693000000	5000.000000
30075.0	176.7291693000000	5000.000000
30080.0	176.7291693000000	5000.000000
30085.0	176.7291693000000	5000.000000
30090.0	176.7291693000000	5000.000000
30095.0	176.7291693000000	5000.000000
30100.0	176.7291693000000	5000.000000
30105.0	176.7291693000000	5000.000000
30110.0	176.7291693000000	5000.000000
30115.0	176.7291693000000	5000.000000
30120.0	176.7291693000000	5000.000000
30125.0	176.7291693000000	5000.000000
30130.0	176.7291693000000	5000.000000
30135.0	176.7291693000000	5000.000000
30140.0	176.7291693000000	5000.000000
30145.0	176.7291693000000	5000.000000
30150.0	176.7291693000000	5000.000000
30155.0	176.7291693000000	5000.000000
30160.0	176.7291693000000	5000.000000
30165.0	176.7291693000000	5000.000000
30170.0	176.7291693000000	5000.000000
30175.0	176.7291693000000	5000.000000
30180.0	176.7291693000000	5000.000000
30185.0	176.7291693000000	5000.000000
30190.0	176.7291693000000	5000.000000
30195.0	176.7291693000000	5000.000000
30200.0	176.7291693000000	5000.000000
30205.0	176.7291693000000	5000.000000
30210.0	176.7291693000000	5000.000000
30215.0	176.7291693000000	5000.000000
30220.0	176.7291693000000	5000.000000
30225.0	176.7291693000000	5000.000000
30230.0	176.7291693000000	5000.000000
30235.0	176.7291693000000	5000.000000
30240.0	176.7291693000000	5000.000000
30245.0	176.7291692999999	5000.000000
30250.0	176.7291693000007	5000.000000
30255.0	176.7291692999960	5000.000000
30260.0	176.7291693000201	5000.000000
30265.0	176.7291693000749	5000.000000
30270.0	176.7291692997902	5000.000000
30275.0	176.7277903998601	5000.000000
30280.0	176.7277904000187	5000.000000
30285.0	176.7277904000000	5000.000000
30290.0	176.7277903999987	5000.000000
30295.0	176.7277904000007	5000.000000
30300.0	176.7277903999997	5000.000000
30305.0	176.7277904000001	5000.000000
30310.0	176.7277904000000	5000.000000
30315.0	176.7277904000000	5000.000000
30320.0	176.7277904000000	5000.000000
30325.0	176.7277904000000	5000.000000
30330.0	176.7277904000000	5000.000000
30335.0	176.7277904000000	5000.000000
30340.0	176.7277904000000	5000.000000
30345.0	176.7277904000000	5000.000000
30350.0	176.7277904000000	5000.000000
30355.0	176.7277904000000	5000.000000
30360.0	176.7277904000000	5000.000000
30365.0	176.7277904000000	5000.000000
30370.0	176.7277904000000	5000.000000
30375.0	176.7277904000000	5000.000000
30380.0	176.7277904000000	5000.000000
30385.0	176.7277904000000	5000.000000
30390.0	176.7277904000000	5000.000000
30395.0	176.7277904000000	5000.000000
30400.0	176.7277904000000	5000.000000
30405.0	176.7277904000000	5000.000000
30410.0	176.7277904000000	5000.000000
30415.0	176.7277904000000	5000.000000
30420.0	176.7277904000000	5000.000000
30425.0	176.7277904000000	5000.000000
30430.0	176.7277904000000	5000.000000
30435.0	176.7277904000000	5000.000000
30440.0	176.7277904000000	5000.000000
30445.0	176.7277904000000	5000.000000
30450.0	176.7277904000000	5000.000000
30455.0	176.7277904000000	5000.000000
30460.0	176.7277904000000	5000.000000
30465.0	176.7277904000000	5000.000000
30470.0	176.7277904000000	5000.000000
30475.0	176.7277904000000	5000.000000
30480.0	176.7277904000000	5000.000000
30485.0	176.7277904000000	5000.000000
30490.0	176.7277904000000	5000.000000
30495.0	176.7277904000000	5000.000000
30500.0	176.7277904000000	5000.000000
30505.0	176.7277904000000	5000.000000
30510.0	176.7277904000000	5000.000000
30515.0	176.7277903999999	5000.000000
30520.0	176.7277904000007	5000.000000
30525.0	176.7277903999960	5000.000000
30530.0	176.7277904000201	5000.000000
30535.0	176.7277904000750	5000.000000
30540.0	176.7277903997902	5000.000000
30545.0	176.7264113998601	5000.000000
30550.0	176.7264114000187	5000.000000
30555.0	176.7264114000000	5000.000000
30560.0	176.7264113999987	5000.000000
30565.0	176.7264114000007	5000.000000
30570.0	176.7264113999997	5000.000000
30575.0	176.7264114000001	5000.000000
30580.0	176.7264114000000	5000.000000
30585.0	176.7264114000000	5000.000000
30590.0	176.7264114000000	5000.000000
30595.0	176.7264114000000	5000.000000
30600.0	176.7264114000000	5000.000000
30605.0	176.7264114000000	5000.000000
30610.0	176.7264114000000	5000.000000
30615.0	176.7264114000000	5000.000000
30620.0	176.7264114000000	5000.000000
30625.0	176.7264114000000	5000.000000
30630.0	176.7264114000000	5000.000000
30635.0	176.7264114000000	5000.000000
30640.0	176.7264114000000	5000.000000
30645.0	176.7264114000000	5000.000000
30650.0	176.7264114000000	5000.000000
30655.0	176.7264114000000	5000.000000
30660.0	176.7264114000000	5000.000000
30665.0	176.7264114000000	5000.000000
30670.0	176.7264114000000	5000.000000
30675.0	176.7264114000000	5000.000000
30680.0	176.7264114000000	5000.000000
30685.0	176.7264114000000	5000.000000
30690.0	176.7264114000000	5000.000000
30695.0	176.7264114000000	5000.000000
30700.0	176.7264114000000	5000.000000
30705.0	176.7264114000000	5000.000000
30710.0	176.7264114000000	5000.000000
30715.0	176.7264114000000	5000.000000
30720.0	176.7264114000000	5000.000000
30725.0	176.7264114000000	5000.000000
30730.0	176.7264114000000	5000.000000
30735.0	176.7264114000000	5000.000000
30740.0	176.7264114000000	5000.000000
30745.0	176.7264114000000	5000.000000
30750.0	176.7264114000000	5000.000000
30755.0	176.7264114000000	5000.000000
30760.0	176.7264114000000	5000.000000
30765.0	176.7264114000000	5000.000000
30770.0	176.7264114000000	5000.000000
30775.0	176.7264114000000	5000.000000
30780.0	176.7264114000000	5000.000000
30785.0	176.7264114000000	5000.000000
30790.0	176.7264113999998	5000.000000
30795.0	176.7264114000011	5000.000000
30800.0	176.7264113999946	5000.000000
30805.0	176.7264113999799	5000.000000
30810.0	176.7264114000562	5000.000000
30815.0	176.7264113998601	5000.000000
30820.0	176.7250324999301	5000.000000
30825.0	176.7250325000000	5000.000000
30830.0	176.7250325000050	5000.000000
30835.0	176.7250324999973	5000.000000
30840.0	176.7250325000011	5000.000000
30845.0	176.7250324999996	5000.000000
30850.0	176.7250324999999	5000.000000
30855.0	176.7250325000000	5000.000000
30860.0	176.7250325000000	5000.000000
30865.0	176.7250325000000	5000.000000
30870.0	176.7250325000000	5000.000000
30875.0	176.7250325000000	5000.000000
30880.0	176.7250325000000	5000.000000
30885.0	176.7250325000000	5000.000000
30890.0	176.7250325000000	5000.000000
30895.0	176.7250325000000	5000.000000
30900.0	176.7250325000000	5000.000000
30905.0	176.7250325000000	5000.000000
30910.0	176.7250325000000	5000.000000
30915.0	176.7250325000000	5000.000000
30920.0	176.7250325000000	5000.000000
30925.0	176.7250325000000	5000.000000
30930.0	176.7250325000000	5000.000000
30935.0	176.7250325000000	5000.000000
30940.0	176.7250325000000	5000.000000
30945.0	176.7250325000000	5000.000000
30950.0	176.7250325000000	5000.000000
30955.0	176.7250325000000	5000.000000
30960.0	176.7250325000000	5000.000000
30965.0	176.7250325000000	5000.000000
30970.0	176.7250325000000	5000.000000
30975.0	176.7250325000000	5000.000000
30980.0	176.7250325000000	5000.000000
30985.0	176.7250325000000	5000.000000
30990.0	176.7250325000000	5000.000000
30995.0	176.7250325000000	5000.000000
31000.0	176.7250325000000	5000.000000
31005.0	176.7250325000000	5000.000000
31010.0	176.7250325000000	5000.000000
31015.0	176.7250325000000	5000.000000
31020.0	176.7250325000000	5000.000000
31025.0	176.7250325000000	5000.000000
31030.0	176.7250325000000	5000.000000
31035.0	176.7250325000000	5000.000000
31040.0	176.7250325000000	5000.000000
31045.0	176.7250325000000	5000.000000
31050.0	176.7250325000000	5000.000000
31055.0	176.7250325000000	5000.000000
31060.0	176.7250325000001	5000.000000
31065.0	176.7250324999997	5000.000000
31070.0	176.7250325000014	5000.000000
31075.0	176.7250325000054	5000.000000
31080.0	176.7250324999849	5000.000000
31085.0	176.7250325000375	5000.000000
31090.0	176.7250324999301	5000.000000
31095.0	176.7236535000000	5000.000000
31100.0	176.7236534999813	5000.000000
31105.0	176.7236535000100	5000.000000
31110.0	176.7236534999960	5000.000000
31115.0	176.7236535000015	5000.000000
31120.0	176.7236535000004	5000.000000
31125.0	176.7236534999999	5000.000000
31130.0	176.7236535000000	5000.000000
31135.0	176.7236535000000	5000.000000
31140.0	176.7236535000000	5000.000000
31145.0	176.7236535000000	5000.000000
31150.0	176.7236535000000	5000.000000
31155.0	176.7236535000000	5000.000000
31160.0	176.7236535000000	5000.000000
31165.0	176.7236535000000	5000.000000
31170.0	176.7236535000000	5000.000000
31175.0	176.7236535000000	5000.000000
31180.0	176.7236535000000	5000.000000
31185.0	176.7236535000000	5000.000000
31190.0	176.7236535000000	5000.000000
31195.0	176.7236535000000	5000.000000
31200.0	176.7236535000000	5000.000000
31205.0	176.7236535000000	5000.000000
31210.0	176.7236535000000	5000.000000
31215.0	176.7236535000000	5000.000000
31220.0	176.7236535000000	5000.000000
31225.0	176.7236535000000	5000.000000
31230.0	176.7236535000000	5000.000000
31235.0	176.7236535000000	5000.000000
31240.0	176.7236535000000	5000.000000
31245.0	176.7236535000000	5000.000000
31250.0	176.7236535000000	5000.000000
31255.0	176.7236535000000	5000.000000
31260.0	176.7236535000000	5000.000000
31265.0	176.7236535000000	5000.000000
31270.0	176.7236535000000	5000.000000
31275.0	176.7236535000000	5000.000000
31280.0	176.7236535000000	5000.000000
31285.0	176.7236535000000	5000.000000
31290.0	176.7236535000000	5000.000000
31295.0	176.7236535000000	5000.000000
31300.0	176.7236535000000	5000.000000
31305.0	176.7236535000000	5000.000000
31310.0	176.7236535000000	5000.000000
31315.0	176.7236535000000	5000.000000
31320.0	176.7236535000000	5000.000000
31325.0	176.7236535000000	5000.000000
31330.0	176.7236535000000	5000.000000
31335.0	176.7236535000000	5000.000000
31340.0	176.7236535000001	5000.000000
31345.0	176.7236535000004	5000.000000
31350.0	176.7236534999989	5000.000000
31355.0	176.7236535000027	5000.000000
31360.0	176.7236534999950	5000.000000
31365.0	176.7236535000000	5000.000000
31370.0	176.7236535000700	5000.000000
31375.0	176.7222746001399	5000.000000
31380.0	176.7222745999438	5000.000000
31385.0	176.7222746000201	5000.000000
31390.0	176.7222746000054	5000.000000
31395.0	176.7222745999989	5000.000000
31400.0	176.7222746000002	5000.000000
31405.0	176.7222746000000	5000.000000
31410.0	176.7222746000000	5000.000000
31415.0	176.7222746000000	5000.000000
31420.0	176.7222746000000	5000.000000
31425.0	176.7222746000000	5000.000000
31430.0	176.7222746000000	5000.000000
31435.0	176.7222746000000	5000.000000
31440.0	176.7222746000000	5000.000000
31445.0	176.7222746000000	5000.000000
31450.0	176.7222746000000	5000.000000
31455.0	176.7222746000000	5000.000000
31460.0	176.7222746000000	5000.000000
31465.0	176.7222746000000	5000.000000
31470.0	176.7222746000000	5000.000000
31475.0	176.7222746000000	5000.000000
31480.0	176.7222746000000	5000.000000
31485.0	176.7222746000000	5000.000000
31490.0	176.7222746000000	5000.000000
31495.0	176.7222746000000	5000.000000
31500.0	176.7222746000000	5000.000000
31505.0	176.7222746000000	5000.000000
31510.0	176.7222746000000	5000.000000
31515.0	176.7222746000000	5000.000000
31520.0	176.7222746000000	5000.000000
31525.0	176.7222746000000	5000.000000
31530.0	176.7222746000000	5000.000000
31535.0	176.7222746000000	5000.000000
31540.0	176.7222746000000	5000.000000
31545.0	176.7222746000000	5000.000000
31550.0	176.7222746000000	5000.000000
31555.0	176.7222746000000	5000.000000
31560.0	176.7222746000000	5000.000000
31565.0	176.7222746000000	5000.000000
31570.0	176.7222746000000	5000.000000
31575.0	176.7222746000000	5000.000000
31580.0	176.7222746000000	5000.000000
31585.0	176.7222746000000	5000.000000
31590.0	176.7222746000000	5000.000000
31595.0	176.7222746000000	5000.000000
31600.0	176.7222746000000	5000.000000
31605.0	176.7222746000000	5000.000000
31610.0	176.7222746000000	5000.000000
31615.0	176.7222746000000	5000.000000
31620.0	176.7222746000000	5000.000000
31625.0	176.7222745999999	5000.000000
31630.0	176.7222746000001	5000.000000
31635.0	176.7222746000000	5000.000000
31640.0	176.7222745999987	5000.000000
31645.0	176.7222746000100	5000.000000
31650.0	176.7222745999438	5000.000000
31655.0	176.7222746002797	5000.000000
31660.0	176.7208955997203	5000.000000
31665.0	176.7208956000562	5000.000000
31670.0	176.7208955999900	5000.000000
31675.0	176.7208956000013	5000.000000
31680.0	176.7208956000000	5000.000000
31685.0	176.7208955999999	5000.000000
31690.0	176.7208956000001	5000.000000
31695.0	176.7208956000000	5000.000000
31700.0	176.7208956000000	5000.000000
31705.0	176.7208956000000	5000.000000
31710.0	176.7208956000000	5000.000000
31715.0	176.7208956000000	5000.000000
31720.0	176.7208956000000	5000.000000
31725.0	176.7208956000000	5000.000000
31730.0	176.7208956000000	5000.000000
31735.0	176.7208956000000	5000.000000
31740.0	176.7208956000000	5000.000000
31745.0	176.7208956000000	5000.000000
31750.0	176.7208956000000	5000.000000
31755.0	176.7208956000000	5000.000000
31760.0	176.7208956000000	5000.000000
31765.0	176.7208956000000	5000.000000
31770.0	176.7208956000000	5000.000000
31775.0	176.7208956000000	5000.000000
31780.0	176.7208956000000	5000.000000
31785.0	176.7208956000000	5000.000000
31790.0	176.7208956000000	5000.000000
31795.0	176.7208956000000	5000.000000
31800.0	176.7208956000000	5000.000000
31805.0	176.7208956000000	5000.000000
31810.0	176.7208956000000	5000.000000
31815.0	176.7208956000000	5000.000000
31820.0	176.7208956000000	5000.000000
31825.0	176.7208956000000	5000.000000
31830.0	176.7208956000000	5000.000000
31835.0	176.7208956000000	5000.000000
31840.0	176.7208956000000	5000.000000
31845.0	176.7208956000000	5000.000000
31850.0	176.7208956000000	5000.000000
31855.0	176.7208956000000	5000.000000
31860.0	176.7208956000000	5000.000000
31865.0	176.7208956000000	5000.000000
31870.0	176.7208956000000	5000.000000
31875.0	176.7208956000000	5000.000000
31880.0	176.7208956000000	5000.000000
31885.0	176.7208956000000	5000.000000
31890.0	176.7208956000000	5000.000000
31895.0	176.7208956000000	5000.000000
31900.0	176.7208956000000	5000.000000
31905.0	176.7208956000000	5000.000000
31910.0	176.7208955999999	5000.000000
31915.0	176.7208956000007	5000.000000
31920.0	176.7208955999960	5000.000000
31925.0	176.7208956000201	5000.000000
31930.0	176.7208956000750	5000.000000
31935.0	176.7208955997902	5000.000000
31940.0	176.7195166998602	5000.000000
31945.0	176.7195167000187	5000.000000
31950.0	176.7195167000000	5000.000000
31955.0	176.7195166999987	5000.000000
31960.0	176.7195167000007	5000.000000
31965.0	176.7195166999997	5000.000000
31970.0	176.7195167000001	5000.000000
31975.0	176.7195167000000	5000.000000
31980.0	176.7195167000000	5000.000000
31985.0	176.7195167000000	5000.000000
31990.0	176.7195167000000	5000.000000
31995.0	176.7195167000000	5000.000000
32000.0	176.7195167000000	5000.000000
32005.0	176.7195167000000	5000.000000
32010.0	176.7195167000000	5000.000000
32015.0	176.7195167000000	5000.000000
32020.0	176.7195167000000	5000.000000
32025.0	176.7195167000000	5000.000000
32030.0	176.7195167000000	5000.000000
32035.0	176.7195167000000	5000.000000
32040.0	176.7195167000000	5000.000000
32045.0	176.7195167000000	5000.000000
32050.0	176.7195167000000	5000.000000
32055.0	176.7195167000000	5000.000000
32060.0	176.7195167000000	5000.000000
32065.0	176.7195167000000	5000.000000
32070.0	176.7195167000000	5000.000000
32075.0	176.7195167000000	5000.000000
32080.0	176.7195167000000	5000.000000
32085.0	176.7195167000000	5000.000000
32090.0	176.7195167000000	5000.000000
32095.0	176.7195167000000	5000.000000
32100.0	176.7195167000000	5000.000000
32105.0	176.7195167000000	5000.000000
32110.0	176.7195167000000	5000.000000
32115.0	176.7195167000000	5000.000000
32120.0	176.7195167000000	5000.000000
32125.0	176.7195167000000	5000.000000
32130.0	176.7195167000000	5000.000000
32135.0	176.7195167000000	5000.000000
32140.0	176.7195167000000	5000.000000
32145.0	176.7195167000000	5000.000000
32150.0	176.7195167000000	5000.000000
32155.0	176.7195167000000	5000.000000
32160.0	176.7195167000000	5000.000000
32165.0	176.7195167000000	5000.000000
32170.0	176.7195167000000	5000.000000
32175.0	176.7195167000000	5000.000000
32180.0	176.7195167000000	5000.000000
32185.0	176.7195167000000	5000.000000
32190.0	176.7195167000001	5000.000000
32195.0	176.7195166999996	5000.000000
32200.0	176.7195166999986	5000.000000
32205.0	176.7195167000040	5000.000000
32210.0	176.7195166999900	5000.000000
32215.0	176.7195167000187	5000.000000
32220.0	176.7195167000000	5000.000000
32225.0	176.7181377000699	5000.000000
32230.0	176.7181376999625	5000.000000
32235.0	176.7181377000151	5000.000000
32240.0	176.7181376999946	5000.000000
32245.0	176.7181376999986	5000.000000
32250.0	176.7181377000003	5000.000000
32255.0	176.7181376999999	5000.000000
32260.0	176.7181377000000	5000.000000
32265.0	176.7181377000000	5000.000000
32270.0	176.7181377000000	5000.000000
32275.0	176.7181377000000	5000.000000
32280.0	176.7181377000000	5000.000000
32285.0	176.7181377000000	5000.000000
32290.0	176.7181377000000	5000.000000
32295.0	176.7181377000000	5000.000000
32300.0	176.7181377000000	5000.000000
32305.0	176.7181377000000	5000.000000
32310.0	176.7181377000000	5000.000000
32315.0	176.7181377000000	5000.000000
32320.0	176.7181377000000	5000.000000
32325.0	176.7181377000000	5000.000000
32330.0	176.7181377000000	5000.000000
32335.0	176.7181377000000	5000.000000
32340.0	176.7181377000000	5000.000000
32345.0	176.7181377000000	5000.000000
32350.0	176.7181377000000	5000.000000
32355.0	176.7181377000000	5000.000000
32360.0	176.7181377000000	5000.000000
32365.0	176.7181377000000	5000.000000
32370.0	176.7181377000000	5000.000000
32375.0	176.7181377000000	5000.000000
32380.0	176.7181377000000	5000.000000
32385.0	176.7181377000000	5000.000000
32390.0	176.7181377000000	5000.000000
32395.0	176.7181377000000	5000.000000
32400.0	176.7181377000000	5000.000000
32405.0	176.7181377000000	5000.000000
32410.0	176.7181377000000	5000.000000
32415.0	176.7181377000000	5000.000000
32420.0	176.7181377000000	5000.000000
32425.0	176.7181377000000	5000.000000
32430.0	176.7181377000000	5000.000000
32435.0	176.7181377000000	5000.000000
32440.0	176.7181377000000	5000.000000
32445.0	176.7181377000000	5000.000000
32450.0	176.7181377000000	5000.000000
32455.0	176.7181377000000	5000.000000
32460.0	176.7181377000000	5000.000000
32465.0	176.7181377000000	5000.000000
32470.0	176.7181377000000	5000.000000
32475.0	176.7181377000000	5000.000000
32480.0	176.7181376999999	5000.000000
32485.0	176.7181377000001	5000.000000
32490.0	176.7181377000000	5000.000000
32495.0	176.7181376999987	5000.000000
32500.0	176.7181377000100	5000.000000
32505.0	176.7181376999438	5000.000000
32510.0	176.7181377002797	5000.000000
32515.0	176.7167587997203	5000.000000
32520.0	176.7167588000562	5000.000000
32525.0	176.7167587999900	5000.000000
32530.0	176.7167588000013	5000.000000
32535.0	176.7167588000000	5000.000000
32540.0	176.7167587999999	5000.000000
32545.0	176.7167588000001	5000.000000
32550.0	176.7167588000000	5000.000000
32555.0	176.7167588000000	5000.000000
32560.0	176.7167588000000	5000.000000
32565.0	176.7167588000000	5000.000000
32570.0	176.7167588000000	5000.000000
32575.0	176.7167588000000	5000.000000
32580.0	176.7167588000000	5000.000000
32585.0	176.7167588000000	5000.000000
32590.0	176.7167588000000	5000.000000
32595.0	176.7167588000000	5000.000000
